station,start_time,end_time,peak_level_cm,peak_time,duration_min,avg_gradient_cm_min,points_count
Herzogstraße_merged_export,2026-01-15T06:25:00Z,2026-01-15T06:46:00Z,9.8,2026-01-15T06:25:00Z,21,98,22
Herzogstraße_merged_export,2026-01-15T00:00:00Z,2026-01-15T04:29:00Z,19.7,2026-01-15T00:00:00Z,269,197,270
Herzogstraße_merged_export,2026-01-14T12:50:00Z,2026-01-14T13:45:00Z,3.8,2026-01-14T13:38:00Z,55,0.079,46
Herzogstraße_merged_export,2026-01-14T10:47:00Z,2026-01-14T11:42:00Z,2.1,2026-01-14T10:47:00Z,55,21,37
Herzogstraße_merged_export,2026-01-14T04:00:00Z,2026-01-14T07:20:00Z,2.7,2026-01-14T05:36:00Z,200,0.028,96
Herzogstraße_merged_export,2026-01-14T02:40:00Z,2026-01-14T03:36:00Z,3.8,2026-01-14T02:50:00Z,56,0.376,57
Herzogstraße_merged_export,2026-01-13T14:06:00Z,2026-01-13T14:07:00Z,2.9,2026-01-13T14:06:00Z,1,29,2
Herzogstraße_merged_export,2026-01-13T09:56:00Z,2026-01-13T12:37:00Z,4,2026-01-13T10:20:00Z,161,0.166,131
Herzogstraße_merged_export,2026-01-13T07:44:00Z,2026-01-13T09:23:00Z,4.1,2026-01-13T08:24:00Z,99,0.102,92
Herzogstraße_merged_export,2026-01-13T06:22:00Z,2026-01-13T06:35:00Z,3.3,2026-01-13T06:22:00Z,13,33,14
An_der_Kost_merged_export,2026-01-13T05:07:00Z,2026-01-13T05:07:00Z,3.9,2026-01-13T05:07:00Z,0,39,1
Herzogstraße_merged_export,2026-01-12T20:49:00Z,2026-01-12T21:03:00Z,2.3,2026-01-12T20:54:00Z,14,0.451,13
Herzogstraße_merged_export,2026-01-12T15:52:00Z,2026-01-12T19:04:00Z,3.2,2026-01-12T18:51:00Z,192,0.018,162
Herzogstraße_merged_export,2026-01-12T13:47:00Z,2026-01-12T14:01:00Z,3.9,2026-01-12T13:50:00Z,14,1.258,15
Herzogstraße_merged_export,2026-01-12T08:30:00Z,2026-01-12T08:30:00Z,2.3,2026-01-12T08:30:00Z,0,23,1
Herzogstraße_merged_export,2026-01-12T07:10:00Z,2026-01-12T07:11:00Z,2.1,2026-01-12T07:10:00Z,1,21,2
Königsallee_Springorum_merged_export,2026-01-12T02:57:00Z,2026-01-12T02:58:00Z,2.3,2026-01-12T02:58:00Z,1,2.091,2
Herzogstraße_merged_export,2026-01-11T20:07:00Z,2026-01-12T04:29:00Z,3.8,2026-01-12T03:20:00Z,502,0.009,472
Herzogstraße_merged_export,2026-01-11T16:47:00Z,2026-01-11T18:34:00Z,2.8,2026-01-11T16:47:00Z,107,28,108
Herzogstraße_merged_export,2026-01-11T13:16:00Z,2026-01-11T13:18:00Z,2.2,2026-01-11T13:17:00Z,2,2,3
Herzogstraße_merged_export,2026-01-11T10:18:00Z,2026-01-11T12:36:00Z,3.2,2026-01-11T12:35:00Z,138,0.023,136
Herzogstraße_merged_export,2026-01-11T07:56:00Z,2026-01-11T09:04:00Z,3.2,2026-01-11T09:00:00Z,68,0.05,61
Herzogstraße_merged_export,2026-01-10T05:23:00Z,2026-01-11T07:21:00Z,3.9,2026-01-10T12:13:00Z,1558,0.01,1427
Herzogstraße_merged_export,2026-01-09T23:23:00Z,2026-01-09T23:23:00Z,4.6,2026-01-09T23:23:00Z,0,46,1
Herzogstraße_merged_export,2026-01-09T16:53:00Z,2026-01-09T16:54:00Z,1.8,2026-01-09T16:53:00Z,1,18,2
Herzogstraße_merged_export,2026-01-09T14:47:00Z,2026-01-09T16:27:00Z,3.7,2026-01-09T15:57:00Z,100,0.053,42
Herzogstraße_merged_export,2026-01-09T13:36:00Z,2026-01-09T14:13:00Z,2,2026-01-09T13:55:00Z,37,0.105,5
Herzogstraße_merged_export,2026-01-09T13:15:00Z,2026-01-09T13:15:00Z,1.7,2026-01-09T13:15:00Z,0,17,1
Herzogstraße_merged_export,2026-01-09T12:47:00Z,2026-01-09T12:52:00Z,2,2026-01-09T12:47:00Z,5,20,2
Herzogstraße_merged_export,2026-01-09T12:17:00Z,2026-01-09T12:17:00Z,2,2026-01-09T12:17:00Z,0,20,1
Herzogstraße_merged_export,2026-01-09T04:58:00Z,2026-01-09T11:45:00Z,4.4,2026-01-09T05:38:00Z,407,0.11,351
Herzogstraße_merged_export,2026-01-09T03:44:00Z,2026-01-09T04:01:00Z,2.5,2026-01-09T03:45:00Z,17,2.273,18
Herzogstraße_merged_export,2026-01-09T01:22:00Z,2026-01-09T02:09:00Z,2.6,2026-01-09T01:50:00Z,47,0.093,34
Herzogstraße_merged_export,2026-01-08T23:01:00Z,2026-01-09T00:30:00Z,2.3,2026-01-09T00:09:00Z,89,0.034,47
Königsallee_Springorum_merged_export,2026-01-07T14:32:00Z,2026-01-07T14:32:00Z,1.8,2026-01-07T14:32:00Z,0,18,1
Herzogstraße_merged_export,2026-01-05T19:45:00Z,2026-01-05T20:02:00Z,1.8,2026-01-05T19:45:00Z,17,18,18
Herzogstraße_merged_export,2026-01-05T17:13:00Z,2026-01-05T19:04:00Z,3.8,2026-01-05T17:39:00Z,111,0.146,112
Herzogstraße_merged_export,2026-01-04T10:46:00Z,2026-01-04T10:46:00Z,1.9,2026-01-04T10:46:00Z,0,19,1
Herzogstraße_merged_export,2026-01-04T06:23:00Z,2026-01-04T06:23:00Z,2,2026-01-04T06:23:00Z,0,20,1
Herzogstraße_merged_export,2026-01-04T02:10:00Z,2026-01-04T02:13:00Z,2.3,2026-01-04T02:10:00Z,3,23,4
Herzogstraße_merged_export,2026-01-04T01:20:00Z,2026-01-04T01:27:00Z,2.3,2026-01-04T01:20:00Z,7,23,7
Königsallee_Springorum_merged_export,2026-01-03T21:53:00Z,2026-01-03T21:57:00Z,3.2,2026-01-03T21:55:00Z,4,1.524,5
Herzogstraße_merged_export,2026-01-03T21:34:00Z,2026-01-03T21:35:00Z,2.7,2026-01-03T21:34:00Z,1,27,2
Herzogstraße_merged_export,2026-01-03T16:31:00Z,2026-01-03T16:31:00Z,1.6,2026-01-03T16:31:00Z,0,16,1
Herzogstraße_merged_export,2026-01-03T13:47:00Z,2026-01-03T13:47:00Z,2.2,2026-01-03T13:47:00Z,0,22,1
Herzogstraße_merged_export,2026-01-02T14:53:00Z,2026-01-02T14:54:00Z,4.1,2026-01-02T14:53:00Z,1,41,2
Herzogstraße_merged_export,2026-01-02T07:35:00Z,2026-01-02T07:36:00Z,1.9,2026-01-02T07:35:00Z,1,19,2
Herzogstraße_merged_export,2026-01-02T05:27:00Z,2026-01-02T06:41:00Z,2.8,2026-01-02T05:27:00Z,74,28,63
Herzogstraße_merged_export,2025-12-31T23:00:00Z,2026-01-01T00:34:00Z,3.3,2025-12-31T23:00:00Z,94,33,95
Herzogstraße_merged_export,2025-12-31T20:01:00Z,2025-12-31T20:01:00Z,1.8,2025-12-31T20:01:00Z,0,18,1
Herzogstraße_merged_export,2025-12-31T17:45:00Z,2025-12-31T18:01:00Z,1.7,2025-12-31T17:45:00Z,16,17,4
Herzogstraße_merged_export,2025-12-31T17:10:00Z,2025-12-31T17:14:00Z,1.9,2025-12-31T17:10:00Z,4,19,5
Herzogstraße_merged_export,2025-12-30T03:14:00Z,2025-12-30T03:14:00Z,1.8,2025-12-30T03:14:00Z,0,18,1
Herzogstraße_merged_export,2025-12-30T02:35:00Z,2025-12-30T02:45:00Z,2,2025-12-30T02:35:00Z,10,20,2
Herzogstraße_merged_export,2025-12-29T22:30:00Z,2025-12-29T22:34:00Z,1.9,2025-12-29T22:32:00Z,4,0.905,4
Herzogstraße_merged_export,2025-12-29T21:17:00Z,2025-12-29T22:04:00Z,2.1,2025-12-29T21:31:00Z,47,0.149,16
Herzogstraße_merged_export,2025-12-29T20:11:00Z,2025-12-29T20:25:00Z,1.9,2025-12-29T20:11:00Z,14,19,6
Herzogstraße_merged_export,2025-12-29T19:47:00Z,2025-12-29T19:47:00Z,1.6,2025-12-29T19:47:00Z,0,16,1
Herzogstraße_merged_export,2025-12-29T16:29:00Z,2025-12-29T17:49:00Z,2.8,2025-12-29T17:25:00Z,80,0.05,34
Herzogstraße_merged_export,2025-12-29T15:41:00Z,2025-12-29T15:58:00Z,3,2025-12-29T15:48:00Z,17,0.423,18
Herzogstraße_merged_export,2025-12-29T14:28:00Z,2025-12-29T14:54:00Z,2.1,2025-12-29T14:38:00Z,26,0.208,21
Herzogstraße_merged_export,2025-12-28T19:29:00Z,2025-12-28T23:59:00Z,8.7,2025-12-28T19:29:00Z,270,87,271
Herzogstraße_merged_export,2025-12-28T11:26:00Z,2025-12-28T17:37:00Z,27.5,2025-12-28T11:26:00Z,371,275,372
Wasserstraße_Springorum_merged_export,2025-12-27T16:03:00Z,2025-12-27T16:03:00Z,5,2025-12-27T16:03:00Z,0,50,1
Herzogstraße_merged_export,2025-12-27T14:08:00Z,2025-12-27T18:03:00Z,17.6,2025-12-27T14:45:00Z,235,0.474,236
Herzogstraße_merged_export,2025-12-27T09:39:00Z,2025-12-27T12:28:00Z,7.6,2025-12-27T09:39:00Z,169,76,170
Herzogstraße_merged_export,2025-12-26T14:35:00Z,2025-12-26T17:15:00Z,29.6,2025-12-26T14:35:00Z,160,296,161
Wasserstraße_Springorum_merged_export,2025-12-25T20:43:00Z,2025-12-25T20:43:00Z,4.7,2025-12-25T20:43:00Z,0,47,1
Herzogstraße_merged_export,2025-12-25T15:36:00Z,2025-12-26T11:51:00Z,28.5,2025-12-25T15:45:00Z,1215,3.132,1216
Herzogstraße_merged_export,2025-12-25T13:37:00Z,2025-12-25T13:59:00Z,11.8,2025-12-25T13:37:00Z,22,118,23
Herzogstraße_merged_export,2025-12-24T22:32:00Z,2025-12-24T23:51:00Z,16.6,2025-12-24T22:32:00Z,79,166,80
Herzogstraße_merged_export,2025-12-24T14:21:00Z,2025-12-24T18:20:00Z,17.1,2025-12-24T14:21:00Z,239,171,240
Herzogstraße_merged_export,2025-12-24T06:27:00Z,2025-12-24T06:31:00Z,13.8,2025-12-24T06:27:00Z,4,138,5
Herzogstraße_merged_export,2025-12-23T14:21:00Z,2025-12-23T14:33:00Z,9.3,2025-12-23T14:21:00Z,12,93,13
Herzogstraße_merged_export,2025-12-23T10:02:00Z,2025-12-23T11:44:00Z,22.8,2025-12-23T10:02:00Z,102,228,103
Herzogstraße_merged_export,2025-12-23T08:03:00Z,2025-12-23T08:29:00Z,17.9,2025-12-23T08:03:00Z,26,179,27
Herzogstraße_merged_export,2025-12-23T07:02:00Z,2025-12-23T07:39:00Z,7.4,2025-12-23T07:02:00Z,37,74,38
Herzogstraße_merged_export,2025-12-22T19:38:00Z,2025-12-22T20:23:00Z,17.3,2025-12-22T19:38:00Z,45,173,46
Herzogstraße_merged_export,2025-12-22T16:25:00Z,2025-12-22T18:23:00Z,14.1,2025-12-22T16:25:00Z,118,141,119
Herzogstraße_merged_export,2025-12-22T14:46:00Z,2025-12-22T15:02:00Z,10.3,2025-12-22T14:46:00Z,16,103,17
Herzogstraße_merged_export,2025-12-22T12:59:00Z,2025-12-22T14:22:00Z,14.4,2025-12-22T13:32:00Z,83,0.435,77
Herzogstraße_merged_export,2025-12-22T11:00:00Z,2025-12-22T12:14:00Z,12.4,2025-12-22T11:00:00Z,74,124,75
Herzogstraße_merged_export,2025-12-22T09:15:00Z,2025-12-22T10:07:00Z,12.7,2025-12-22T09:15:00Z,52,127,53
Herzogstraße_merged_export,2025-12-22T07:48:00Z,2025-12-22T08:20:00Z,16.4,2025-12-22T07:48:00Z,32,164,33
Herzogstraße_merged_export,2025-12-22T06:38:00Z,2025-12-22T07:20:00Z,4.4,2025-12-22T06:38:00Z,42,44,43
Herzogstraße_merged_export,2025-12-22T00:00:00Z,2025-12-22T02:22:00Z,2.7,2025-12-22T00:00:00Z,142,27,143
Herzogstraße_merged_export,2025-12-21T05:12:00Z,2025-12-21T07:53:00Z,14.2,2025-12-21T05:12:00Z,161,142,162
Herzogstraße_merged_export,2025-12-20T11:34:00Z,2025-12-20T14:23:00Z,1.8,2025-12-20T11:34:00Z,169,18,170
Herzogstraße_merged_export,2025-12-19T16:26:00Z,2025-12-19T16:52:00Z,5.6,2025-12-19T16:26:00Z,26,56,27
Herzogstraße_merged_export,2025-12-19T14:32:00Z,2025-12-19T14:56:00Z,4.3,2025-12-19T14:32:00Z,24,43,25
Wasserstraße_Springorum_merged_export,2025-12-18T16:26:00Z,2025-12-18T16:26:00Z,2.9,2025-12-18T16:26:00Z,0,29,1
Herzogstraße_merged_export,2025-12-18T15:55:00Z,2025-12-18T17:14:00Z,8,2025-12-18T15:55:00Z,79,80,80
Herzogstraße_merged_export,2025-12-18T12:38:00Z,2025-12-18T12:42:00Z,16.3,2025-12-18T12:38:00Z,4,163,5
Herzogstraße_merged_export,2025-12-18T10:04:00Z,2025-12-18T11:09:00Z,20.7,2025-12-18T10:04:00Z,65,207,66
Herzogstraße_merged_export,2025-12-17T15:06:00Z,2025-12-17T15:11:00Z,25.4,2025-12-17T15:06:00Z,5,254,6
Herzogstraße_merged_export,2025-12-17T12:38:00Z,2025-12-17T12:50:00Z,8.2,2025-12-17T12:38:00Z,12,82,13
Herzogstraße_merged_export,2025-12-17T11:34:00Z,2025-12-17T12:02:00Z,15.6,2025-12-17T11:34:00Z,28,156,29
Wasserstraße_Springorum_merged_export,2025-12-17T11:10:00Z,2025-12-17T11:10:00Z,1.9,2025-12-17T11:10:00Z,0,19,1
Herzogstraße_merged_export,2025-12-17T10:42:00Z,2025-12-17T11:12:00Z,6.3,2025-12-17T10:42:00Z,30,63,31
Herzogstraße_merged_export,2025-12-17T07:35:00Z,2025-12-17T08:50:00Z,10.7,2025-12-17T08:32:00Z,75,0.187,66
Herzogstraße_merged_export,2025-12-16T16:39:00Z,2025-12-17T02:00:00Z,9.5,2025-12-16T16:39:00Z,561,95,562
Herzogstraße_merged_export,2025-12-16T14:26:00Z,2025-12-16T14:50:00Z,29.4,2025-12-16T14:39:00Z,24,2.244,25
Herzogstraße_merged_export,2025-12-16T10:52:00Z,2025-12-16T11:08:00Z,15.7,2025-12-16T10:52:00Z,16,157,17
Herzogstraße_merged_export,2025-12-16T06:52:00Z,2025-12-16T07:27:00Z,8.5,2025-12-16T06:52:00Z,35,85,36
Herzogstraße_merged_export,2025-12-15T17:21:00Z,2025-12-15T18:09:00Z,3.7,2025-12-15T17:21:00Z,48,37,49
Herzogstraße_merged_export,2025-12-15T11:06:00Z,2025-12-15T11:09:00Z,8.2,2025-12-15T11:06:00Z,3,82,4
Herzogstraße_merged_export,2025-12-15T09:01:00Z,2025-12-15T09:08:00Z,14.3,2025-12-15T09:01:00Z,7,143,8
Herzogstraße_merged_export,2025-12-15T08:21:00Z,2025-12-15T08:32:00Z,13.5,2025-12-15T08:21:00Z,11,135,12
Wasserstraße_Springorum_merged_export,2025-12-12T09:27:00Z,2025-12-12T09:30:00Z,1.7,2025-12-12T09:27:00Z,3,17,4
Wasserstraße_Springorum_merged_export,2025-12-11T09:15:00Z,2025-12-11T09:15:00Z,2.2,2025-12-11T09:15:00Z,0,22,1
Wasserstraße_Springorum_merged_export,2025-12-10T07:58:00Z,2025-12-10T07:58:00Z,2.8,2025-12-10T07:58:00Z,0,28,1
Wasserstraße_Springorum_merged_export,2025-12-10T05:38:00Z,2025-12-10T07:32:00Z,2.7,2025-12-10T07:27:00Z,114,0.025,77
Herzogstraße_merged_export,2025-12-10T02:07:00Z,2025-12-10T06:57:00Z,3.5,2025-12-10T02:14:00Z,290,0.493,270
Wasserstraße_Springorum_merged_export,2025-12-09T22:38:00Z,2025-12-09T22:38:00Z,2.1,2025-12-09T22:38:00Z,0,21,1
Wasserstraße_Springorum_merged_export,2025-12-09T05:36:00Z,2025-12-09T05:56:00Z,3.6,2025-12-09T05:41:00Z,20,0.706,8
Herzogstraße_merged_export,2025-12-09T05:21:00Z,2025-12-09T09:02:00Z,3.3,2025-12-09T07:45:00Z,221,0.023,151
Wasserstraße_Springorum_merged_export,2025-12-09T03:12:00Z,2025-12-09T03:17:00Z,3.7,2025-12-09T03:13:00Z,5,3.364,6
Herzogstraße_merged_export,2025-12-08T17:49:00Z,2025-12-08T20:15:00Z,3.2,2025-12-08T17:56:00Z,146,0.451,132
Herzogstraße_merged_export,2025-12-08T16:16:00Z,2025-12-08T16:52:00Z,2.6,2025-12-08T16:52:00Z,36,0.072,6
Herzogstraße_merged_export,2025-12-08T14:22:00Z,2025-12-08T15:24:00Z,2.3,2025-12-08T14:52:00Z,62,0.076,26
Herzogstraße_merged_export,2025-12-08T13:56:00Z,2025-12-08T14:00:00Z,1.9,2025-12-08T13:56:00Z,4,19,2
Wasserstraße_Springorum_merged_export,2025-12-08T13:55:00Z,2025-12-08T14:00:00Z,4.2,2025-12-08T13:59:00Z,5,1.024,6
Herzogstraße_merged_export,2025-12-08T13:01:00Z,2025-12-08T13:19:00Z,2.5,2025-12-08T13:19:00Z,18,0.138,2
Herzogstraße_merged_export,2025-12-08T12:15:00Z,2025-12-08T12:39:00Z,2.7,2025-12-08T12:39:00Z,24,0.112,19
Wasserstraße_Springorum_merged_export,2025-12-08T11:53:00Z,2025-12-08T11:57:00Z,4.2,2025-12-08T11:56:00Z,4,1.355,5
Wasserstraße_Springorum_merged_export,2025-12-08T11:13:00Z,2025-12-08T11:18:00Z,4.2,2025-12-08T11:14:00Z,5,3.818,6
Herzogstraße_merged_export,2025-12-08T10:51:00Z,2025-12-08T10:51:00Z,2.8,2025-12-08T10:51:00Z,0,28,1
Herzogstraße_merged_export,2025-12-08T10:05:00Z,2025-12-08T10:11:00Z,2.5,2025-12-08T10:08:00Z,6,0.806,6
Wasserstraße_Springorum_merged_export,2025-12-08T10:01:00Z,2025-12-08T10:21:00Z,4.9,2025-12-08T10:20:00Z,20,0.257,8
Wasserstraße_Springorum_merged_export,2025-12-08T07:08:00Z,2025-12-08T07:11:00Z,1.7,2025-12-08T07:08:00Z,3,17,3
Wasserstraße_Springorum_merged_export,2025-12-08T06:36:00Z,2025-12-08T06:36:00Z,1.6,2025-12-08T06:36:00Z,0,16,1
Herzogstraße_merged_export,2025-12-08T05:46:00Z,2025-12-08T06:10:00Z,2.7,2025-12-08T05:56:00Z,24,0.267,19
Herzogstraße_merged_export,2025-12-08T04:51:00Z,2025-12-08T05:14:00Z,2,2025-12-08T04:53:00Z,23,0.952,16
Wasserstraße_Springorum_merged_export,2025-12-08T01:42:00Z,2025-12-08T05:34:00Z,5.8,2025-12-08T05:17:00Z,232,0.027,168
Wasserstraße_Springorum_merged_export,2025-12-08T00:26:00Z,2025-12-08T00:30:00Z,3.8,2025-12-08T00:30:00Z,4,0.927,5
Wasserstraße_Springorum_merged_export,2025-12-07T22:19:00Z,2025-12-07T22:23:00Z,3.6,2025-12-07T22:19:00Z,4,36,5
Herzogstraße_merged_export,2025-12-07T20:06:00Z,2025-12-07T20:09:00Z,1.8,2025-12-07T20:06:00Z,3,18,2
Wasserstraße_Springorum_merged_export,2025-12-07T15:59:00Z,2025-12-07T16:02:00Z,1.8,2025-12-07T15:59:00Z,3,18,4
Wasserstraße_Springorum_merged_export,2025-12-07T15:06:00Z,2025-12-07T15:14:00Z,2.1,2025-12-07T15:14:00Z,8,0.259,4
Wasserstraße_Springorum_merged_export,2025-12-07T14:18:00Z,2025-12-07T14:18:00Z,2.5,2025-12-07T14:18:00Z,0,25,1
Wasserstraße_Springorum_merged_export,2025-12-07T13:50:00Z,2025-12-07T13:55:00Z,5.2,2025-12-07T13:55:00Z,5,1.02,6
Wasserstraße_Springorum_merged_export,2025-12-07T09:41:00Z,2025-12-07T09:45:00Z,3.9,2025-12-07T09:45:00Z,4,0.951,5
Wasserstraße_Springorum_merged_export,2025-12-07T04:06:00Z,2025-12-07T04:10:00Z,3.5,2025-12-07T04:06:00Z,4,35,5
Herzogstraße_merged_export,2025-12-06T21:32:00Z,2025-12-06T21:32:00Z,1.7,2025-12-06T21:32:00Z,0,17,1
Wasserstraße_Springorum_merged_export,2025-12-06T13:04:00Z,2025-12-06T14:46:00Z,3.8,2025-12-06T13:39:00Z,102,0.108,48
Herzogstraße_merged_export,2025-12-06T11:30:00Z,2025-12-06T12:43:00Z,2.1,2025-12-06T11:33:00Z,73,0.677,73
Herzogstraße_merged_export,2025-12-06T10:30:00Z,2025-12-06T10:51:00Z,2.2,2025-12-06T10:30:00Z,21,22,22
Herzogstraße_merged_export,2025-12-06T04:45:00Z,2025-12-06T04:57:00Z,2,2025-12-06T04:46:00Z,12,1.818,4
Wasserstraße_Springorum_merged_export,2025-12-06T04:05:00Z,2025-12-06T04:09:00Z,3.7,2025-12-06T04:06:00Z,4,3.364,5
Wasserstraße_Springorum_merged_export,2025-12-06T03:12:00Z,2025-12-06T03:12:00Z,1.6,2025-12-06T03:12:00Z,0,16,1
Wasserstraße_Springorum_merged_export,2025-12-05T21:20:00Z,2025-12-05T21:20:00Z,1.7,2025-12-05T21:20:00Z,0,17,1
Wasserstraße_Springorum_merged_export,2025-12-05T14:20:00Z,2025-12-05T14:20:00Z,4.8,2025-12-05T14:20:00Z,0,48,1
Wasserstraße_Springorum_merged_export,2025-12-05T12:30:00Z,2025-12-05T12:30:00Z,1.9,2025-12-05T12:30:00Z,0,19,1
Wasserstraße_Springorum_merged_export,2025-12-05T07:02:00Z,2025-12-05T07:13:00Z,4.1,2025-12-05T07:12:00Z,11,0.406,12
Wasserstraße_Springorum_merged_export,2025-12-04T13:48:00Z,2025-12-04T13:48:00Z,2.1,2025-12-04T13:48:00Z,0,21,1
Wasserstraße_Springorum_merged_export,2025-12-04T06:09:00Z,2025-12-04T06:14:00Z,4.3,2025-12-04T06:14:00Z,5,0.843,6
Wasserstraße_Springorum_merged_export,2025-12-04T05:10:00Z,2025-12-04T05:15:00Z,4.1,2025-12-04T05:14:00Z,5,1,6
Herzogstraße_merged_export,2025-12-04T01:09:00Z,2025-12-04T01:09:00Z,1.6,2025-12-04T01:09:00Z,0,16,1
Herzogstraße_merged_export,2025-12-04T00:35:00Z,2025-12-04T00:37:00Z,1.7,2025-12-04T00:35:00Z,2,17,2
Herzogstraße_merged_export,2025-12-03T22:22:00Z,2025-12-03T22:38:00Z,1.9,2025-12-03T22:23:00Z,16,1.727,6
Wasserstraße_Springorum_merged_export,2025-12-03T06:45:00Z,2025-12-03T06:57:00Z,1.6,2025-12-03T06:45:00Z,12,16,2
Wasserstraße_Springorum_merged_export,2025-12-03T05:51:00Z,2025-12-03T05:51:00Z,2.7,2025-12-03T05:51:00Z,0,27,1
Wasserstraße_Springorum_merged_export,2025-12-03T02:19:00Z,2025-12-03T04:56:00Z,5.8,2025-12-03T03:22:00Z,157,0.092,111
Wasserstraße_Springorum_merged_export,2025-12-03T01:53:00Z,2025-12-03T01:53:00Z,1.6,2025-12-03T01:53:00Z,0,16,1
Wasserstraße_Springorum_merged_export,2025-12-03T01:20:00Z,2025-12-03T01:20:00Z,1.6,2025-12-03T01:20:00Z,0,16,1
Wasserstraße_Springorum_merged_export,2025-12-02T16:19:00Z,2025-12-02T16:19:00Z,2.1,2025-12-02T16:19:00Z,0,21,1
Wasserstraße_Springorum_merged_export,2025-12-02T13:52:00Z,2025-12-02T13:52:00Z,1.8,2025-12-02T13:52:00Z,0,18,1
Herzogstraße_merged_export,2025-12-02T12:19:00Z,2025-12-02T12:20:00Z,1.9,2025-12-02T12:19:00Z,1,19,2
Wasserstraße_Springorum_merged_export,2025-12-02T11:01:00Z,2025-12-02T11:06:00Z,4.4,2025-12-02T11:04:00Z,5,1.419,6
Herzogstraße_merged_export,2025-12-02T10:36:00Z,2025-12-02T11:42:00Z,2.7,2025-12-02T10:36:00Z,66,27,42
Herzogstraße_merged_export,2025-12-02T10:07:00Z,2025-12-02T10:11:00Z,1.6,2025-12-02T10:07:00Z,4,16,2
Wasserstraße_Springorum_merged_export,2025-12-02T05:41:00Z,2025-12-02T06:10:00Z,4.9,2025-12-02T06:08:00Z,29,0.181,18
Wasserstraße_Springorum_merged_export,2025-12-01T21:45:00Z,2025-12-01T21:45:00Z,1.8,2025-12-01T21:45:00Z,0,18,1
Wasserstraße_Springorum_merged_export,2025-12-01T20:42:00Z,2025-12-01T20:42:00Z,1.7,2025-12-01T20:42:00Z,0,17,1
Wasserstraße_Springorum_merged_export,2025-12-01T11:15:00Z,2025-12-01T11:15:00Z,1.6,2025-12-01T11:15:00Z,0,16,1
Wasserstraße_Springorum_merged_export,2025-11-30T19:59:00Z,2025-11-30T19:59:00Z,1.6,2025-11-30T19:59:00Z,0,16,1
Wasserstraße_Springorum_merged_export,2025-11-30T16:16:00Z,2025-11-30T16:28:00Z,1.8,2025-11-30T16:21:00Z,12,0.353,3
Wasserstraße_Springorum_merged_export,2025-11-29T11:06:00Z,2025-11-29T11:06:00Z,2,2025-11-29T11:06:00Z,0,20,1
Herzogstraße_merged_export,2025-11-29T10:11:00Z,2025-11-29T11:00:00Z,5.8,2025-11-29T10:11:00Z,49,58,50
Wasserstraße_Springorum_merged_export,2025-11-29T09:25:00Z,2025-11-29T09:25:00Z,2.7,2025-11-29T09:25:00Z,0,27,1
Herzogstraße_merged_export,2025-11-29T08:13:00Z,2025-11-29T09:33:00Z,3.5,2025-11-29T08:13:00Z,80,35,81
Wasserstraße_Springorum_merged_export,2025-11-29T03:00:00Z,2025-11-29T03:05:00Z,4.7,2025-11-29T03:00:00Z,5,47,6
Wasserstraße_Springorum_merged_export,2025-11-28T23:28:00Z,2025-11-28T23:33:00Z,3.6,2025-11-28T23:32:00Z,5,0.878,6
Herzogstraße_merged_export,2025-11-28T12:22:00Z,2025-11-28T12:22:00Z,1.6,2025-11-28T12:22:00Z,0,16,1
Herzogstraße_merged_export,2025-11-28T11:08:00Z,2025-11-28T11:10:00Z,2,2025-11-28T11:10:00Z,2,0.952,2
Wasserstraße_Springorum_merged_export,2025-11-28T06:57:00Z,2025-11-28T07:02:00Z,2.5,2025-11-28T07:02:00Z,5,0.49,5
Wasserstraße_Springorum_merged_export,2025-11-28T01:54:00Z,2025-11-28T01:54:00Z,4.9,2025-11-28T01:54:00Z,0,49,1
Wasserstraße_Springorum_merged_export,2025-11-27T17:20:00Z,2025-11-27T17:20:00Z,1.6,2025-11-27T17:20:00Z,0,16,1
Wasserstraße_Springorum_merged_export,2025-11-27T14:25:00Z,2025-11-27T14:25:00Z,1.8,2025-11-27T14:25:00Z,0,18,1
An_der_Kost_merged_export,2025-11-27T06:05:00Z,2025-11-27T06:05:00Z,4.8,2025-11-27T06:05:00Z,0,48,1
Wasserstraße_Springorum_merged_export,2025-11-26T20:52:00Z,2025-11-26T20:52:00Z,4.9,2025-11-26T20:52:00Z,0,49,1
Wasserstraße_Springorum_merged_export,2025-11-26T13:03:00Z,2025-11-26T13:03:00Z,3.2,2025-11-26T13:03:00Z,0,32,1
Herzogstraße_merged_export,2025-11-25T15:34:00Z,2025-11-25T15:34:00Z,2.7,2025-11-25T15:34:00Z,0,27,1
Herzogstraße_merged_export,2025-11-25T13:46:00Z,2025-11-25T14:23:00Z,2.8,2025-11-25T13:46:00Z,37,28,5
Herzogstraße_merged_export,2025-11-25T11:59:00Z,2025-11-25T11:59:00Z,2.6,2025-11-25T11:59:00Z,0,26,1
Herzogstraße_merged_export,2025-11-24T20:34:00Z,2025-11-24T20:40:00Z,5.1,2025-11-24T20:34:00Z,6,51,7
Herzogstraße_merged_export,2025-11-24T14:34:00Z,2025-11-24T14:36:00Z,1.9,2025-11-24T14:34:00Z,2,19,2
Wasserstraße_Springorum_merged_export,2025-11-24T14:12:00Z,2025-11-24T14:24:00Z,4.2,2025-11-24T14:19:00Z,12,0.592,12
